asn,filtering,confidence,source
64308,all,1,synthetic
397932,all,1,synthetic
38465,all,1,synthetic
341,all,1,synthetic
26478,all,1,synthetic
328394,all,1,synthetic
21978,all,1,synthetic
202904,all,1,synthetic
32362,all,1,synthetic
19432,all,1,synthetic
1606,all,1,synthetic
133618,all,1,synthetic
46598,all,1,synthetic
13882,all,1,synthetic
211972,all,1,synthetic
201745,all,1,synthetic
398223,all,1,synthetic
328292,all,1,synthetic
134546,all,1,synthetic
50134,all,1,synthetic
7080,all,1,synthetic
264965,all,1,synthetic
53225,all,1,synthetic
46980,all,1,synthetic
52291,all,1,synthetic
146929,all,1,synthetic
4911,all,1,synthetic
16856,all,1,synthetic
397105,all,1,synthetic
270498,all,1,synthetic
55532,all,1,synthetic
21705,all,1,synthetic
197648,all,1,synthetic
48473,all,1,synthetic
14645,all,1,synthetic
212001,all,1,synthetic
205824,all,1,synthetic
62838,all,1,synthetic
269146,all,1,synthetic
20691,all,1,synthetic
271533,all,1,synthetic
149049,all,1,synthetic
41645,all,1,synthetic
31198,all,1,synthetic
17166,all,1,synthetic
51570,all,1,synthetic
137945,all,1,synthetic
270817,all,1,synthetic
150327,all,1,synthetic
26282,all,1,synthetic
149636,all,1,synthetic
208936,all,1,synthetic
15052,all,1,synthetic
196713,all,1,synthetic
263303,all,1,synthetic
45953,all,1,synthetic
135854,all,1,synthetic
18882,all,1,synthetic
147122,all,1,synthetic
1931,all,1,synthetic
266052,all,1,synthetic
33072,all,1,synthetic
265985,all,1,synthetic
54180,all,1,synthetic
60624,all,1,synthetic
55621,all,1,synthetic
18330,all,1,synthetic
398949,all,1,synthetic
199593,all,1,synthetic
24459,all,1,synthetic
20390,all,1,synthetic
56560,all,1,synthetic
131282,all,1,synthetic
54936,all,1,synthetic
27583,all,1,synthetic
328054,all,1,synthetic
203547,all,1,synthetic
37898,all,1,synthetic
36259,all,1,synthetic
26763,all,1,synthetic
62738,all,1,synthetic
141148,all,1,synthetic
266329,all,1,synthetic
17150,all,1,synthetic
6744,all,1,synthetic
59195,all,1,synthetic
203344,all,1,synthetic
61484,all,1,synthetic
13575,all,1,synthetic
394603,all,1,synthetic
45384,all,1,synthetic
18181,all,1,synthetic
21564,all,1,synthetic
39570,all,1,synthetic
63329,all,1,synthetic
45548,all,1,synthetic
211225,all,1,synthetic
24038,all,1,synthetic
62063,all,1,synthetic
138853,all,1,synthetic
263210,all,1,synthetic
7408,all,1,synthetic
7503,all,1,synthetic
13728,all,1,synthetic
136062,all,1,synthetic
133805,all,1,synthetic
397263,all,1,synthetic
266075,all,1,synthetic
35023,all,1,synthetic
327822,all,1,synthetic
49081,all,1,synthetic
23409,all,1,synthetic
394590,all,1,synthetic
271227,all,1,synthetic
38412,all,1,synthetic
203180,all,1,synthetic
34685,all,1,synthetic
31542,all,1,synthetic
268177,all,1,synthetic
139405,all,1,synthetic
63255,all,1,synthetic
37101,all,1,synthetic
135746,all,1,synthetic
206180,all,1,synthetic
266500,all,1,synthetic
263956,all,1,synthetic
262307,all,1,synthetic
41514,all,1,synthetic
23237,all,1,synthetic
266309,all,1,synthetic
133944,all,1,synthetic
35504,all,1,synthetic
4493,all,1,synthetic
263198,all,1,synthetic
57275,all,1,synthetic
22073,all,1,synthetic
395075,all,1,synthetic
210336,all,1,synthetic
208131,all,1,synthetic
48632,all,1,synthetic
59122,all,1,synthetic
207367,all,1,synthetic
135205,all,1,synthetic
47706,all,1,synthetic
328735,all,1,synthetic
397133,all,1,synthetic
201224,all,1,synthetic
34069,all,1,synthetic
206565,all,1,synthetic
396272,all,1,synthetic
133811,all,1,synthetic
39292,all,1,synthetic
207791,all,1,synthetic
268845,all,1,synthetic
16830,all,1,synthetic
51695,all,1,synthetic
42112,all,1,synthetic
42068,all,1,synthetic
16671,all,1,synthetic
133274,all,1,synthetic
262838,all,1,synthetic
211467,all,1,synthetic
58017,all,1,synthetic
197069,all,1,synthetic
34131,all,1,synthetic
16474,all,1,synthetic
35708,all,1,synthetic
212025,all,1,synthetic
202178,all,1,synthetic
56186,all,1,synthetic
51656,all,1,synthetic
266929,all,1,synthetic
43514,all,1,synthetic
59073,all,1,synthetic
16748,all,1,synthetic
135333,all,1,synthetic
11252,all,1,synthetic
36515,all,1,synthetic
50375,all,1,synthetic
20228,all,1,synthetic
54163,all,1,synthetic
201492,all,1,synthetic
139397,all,1,synthetic
343,all,1,synthetic
196982,all,1,synthetic
15553,all,1,synthetic
35274,all,1,synthetic
398894,all,1,synthetic
29435,all,1,synthetic
204352,all,1,synthetic
37639,all,1,synthetic
54637,all,1,synthetic
6752,all,1,synthetic
7455,all,1,synthetic
150317,all,1,synthetic
51502,all,1,synthetic
13710,all,1,synthetic
205365,all,1,synthetic
198978,all,1,synthetic
17868,all,1,synthetic
39083,all,1,synthetic
209981,all,1,synthetic
200459,all,1,synthetic
6712,all,1,synthetic
30424,all,1,synthetic
135764,all,1,synthetic
202978,all,1,synthetic
210740,all,1,synthetic
60401,all,1,synthetic
262454,all,1,synthetic
149706,all,1,synthetic
149669,all,1,synthetic
33515,all,1,synthetic
136317,all,1,synthetic
53931,all,1,synthetic
31324,all,1,synthetic
203623,all,1,synthetic
399727,all,1,synthetic
262405,all,1,synthetic
59604,all,1,synthetic
203160,all,1,synthetic
268558,all,1,synthetic
399170,all,1,synthetic
44102,all,1,synthetic
327753,all,1,synthetic
199060,all,1,synthetic
22727,all,1,synthetic
396689,all,1,synthetic
55667,all,1,synthetic
52670,all,1,synthetic
40088,all,1,synthetic
21363,all,1,synthetic
53213,all,1,synthetic
60593,all,1,synthetic
51703,all,1,synthetic
206449,all,1,synthetic
132984,all,1,synthetic
3455,all,1,synthetic
13682,all,1,synthetic
14057,all,1,synthetic
2680,all,1,synthetic
270307,all,1,synthetic
44566,all,1,synthetic
12093,all,1,synthetic
268831,all,1,synthetic
150608,all,1,synthetic
62974,all,1,synthetic
271022,all,1,synthetic
131737,all,1,synthetic
52404,all,1,synthetic
203270,all,1,synthetic
45781,all,1,synthetic
135466,all,1,synthetic
11294,all,1,synthetic
36150,all,1,synthetic
262624,all,1,synthetic
18684,all,1,synthetic
40109,all,1,synthetic
8274,all,1,synthetic
11316,all,1,synthetic
29044,all,1,synthetic
35840,all,1,synthetic
199906,all,1,synthetic
393512,all,1,synthetic
265857,all,1,synthetic
206749,all,1,synthetic
26470,all,1,synthetic
41583,all,1,synthetic
268406,all,1,synthetic
197315,all,1,synthetic
209322,all,1,synthetic
19858,all,1,synthetic
139397,all,1,synthetic
56954,all,1,synthetic
265122,all,1,synthetic
58107,all,1,synthetic
28750,all,1,synthetic
49513,all,1,synthetic
29117,all,1,synthetic
2523,all,1,synthetic
49940,all,1,synthetic
3653,all,1,synthetic
43394,all,1,synthetic
40055,all,1,synthetic
394592,all,1,synthetic
51277,all,1,synthetic
267995,all,1,synthetic
263950,all,1,synthetic
268630,all,1,synthetic
270388,all,1,synthetic
47127,all,1,synthetic
54233,all,1,synthetic
15336,all,1,synthetic
206529,all,1,synthetic
37647,all,1,synthetic
150450,all,1,synthetic
45376,all,1,synthetic
267695,all,1,synthetic
394344,all,1,synthetic
149063,all,1,synthetic
199969,all,1,synthetic
137787,all,1,synthetic
40529,all,1,synthetic
57683,all,1,synthetic
269228,all,1,synthetic
147030,all,1,synthetic
37110,all,1,synthetic
131476,all,1,synthetic
269670,all,1,synthetic
25751,all,1,synthetic
18028,all,1,synthetic
396207,all,1,synthetic
140877,all,1,synthetic
200123,all,1,synthetic
200548,all,1,synthetic
400167,all,1,synthetic
199644,all,1,synthetic
201554,all,1,synthetic
36586,all,1,synthetic
11177,all,1,synthetic
37532,all,1,synthetic
263710,all,1,synthetic
60237,all,1,synthetic
263066,all,1,synthetic
265212,all,1,synthetic
269415,all,1,synthetic
140158,all,1,synthetic
16689,all,1,synthetic
28390,all,1,synthetic
44789,all,1,synthetic
18815,all,1,synthetic
200993,all,1,synthetic
138172,all,1,synthetic
49566,all,1,synthetic
200551,all,1,synthetic
267304,all,1,synthetic
197914,all,1,synthetic
18569,all,1,synthetic
133075,all,1,synthetic
270845,all,1,synthetic
32386,all,1,synthetic
57964,all,1,synthetic
267996,all,1,synthetic
9488,all,1,synthetic
36152,all,1,synthetic
11361,all,1,synthetic
132698,all,1,synthetic
135719,all,1,synthetic
49633,all,1,synthetic
18821,all,1,synthetic
269325,all,1,synthetic
17756,all,1,synthetic
396559,all,1,synthetic
196975,all,1,synthetic
268914,all,1,synthetic
54886,all,1,synthetic
27686,all,1,synthetic
40736,all,1,synthetic
27455,all,1,synthetic
393608,all,1,synthetic
199966,all,1,synthetic
266568,all,1,synthetic
396268,all,1,synthetic
61585,all,1,synthetic
38334,all,1,synthetic
39536,all,1,synthetic
400392,all,1,synthetic
14330,all,1,synthetic
56353,all,1,synthetic
134700,all,1,synthetic
11309,all,1,synthetic
45533,all,1,synthetic
53170,all,1,synthetic
264748,all,1,synthetic
136438,all,1,synthetic
200097,all,1,synthetic
2535,all,1,synthetic
397904,all,1,synthetic
63259,all,1,synthetic
201326,all,1,synthetic
262799,all,1,synthetic
328131,all,1,synthetic
147044,all,1,synthetic
62364,all,1,synthetic
52491,all,1,synthetic
34877,all,1,synthetic
29081,all,1,synthetic
202084,all,1,synthetic
14697,all,1,synthetic
44467,all,1,synthetic
12282,all,1,synthetic
208019,all,1,synthetic
399629,all,1,synthetic
208457,all,1,synthetic
204674,all,1,synthetic
211348,all,1,synthetic
271494,all,1,synthetic
209198,all,1,synthetic
263088,all,1,synthetic
26485,all,1,synthetic
40252,all,1,synthetic
43042,all,1,synthetic
132936,all,1,synthetic
202026,all,1,synthetic
132004,all,1,synthetic
8769,all,1,synthetic
135890,all,1,synthetic
204561,all,1,synthetic
14792,all,1,synthetic
400188,all,1,synthetic
204972,all,1,synthetic
52782,all,1,synthetic
52179,all,1,synthetic
328131,all,1,synthetic
267317,all,1,synthetic
270431,all,1,synthetic
31175,all,1,synthetic
54860,all,1,synthetic
49621,all,1,synthetic
264979,all,1,synthetic
43174,all,1,synthetic
59686,all,1,synthetic
205459,all,1,synthetic
203905,all,1,synthetic
12525,all,1,synthetic
30280,all,1,synthetic
207312,all,1,synthetic
45397,all,1,synthetic
135969,all,1,synthetic
394098,all,1,synthetic
20585,all,1,synthetic
54384,all,1,synthetic
32713,all,1,synthetic
30570,all,1,synthetic
62332,all,1,synthetic
135043,all,1,synthetic
28965,all,1,synthetic
212872,all,1,synthetic
64053,all,1,synthetic
63086,all,1,synthetic
6485,all,1,synthetic
400398,all,1,synthetic
394505,all,1,synthetic
133872,all,1,synthetic
210819,all,1,synthetic
209049,all,1,synthetic
210301,all,1,synthetic
42721,all,1,synthetic
140206,all,1,synthetic
6009,all,1,synthetic
199131,all,1,synthetic
43525,all,1,synthetic
211400,all,1,synthetic
13931,all,1,synthetic
394041,all,1,synthetic
61271,all,1,synthetic
135678,all,1,synthetic
50168,all,1,synthetic
14959,all,1,synthetic
49880,all,1,synthetic
62221,all,1,synthetic
205352,all,1,synthetic
200758,all,1,synthetic
268674,all,1,synthetic
53787,all,1,synthetic
25335,all,1,synthetic
50762,all,1,synthetic
139493,all,1,synthetic
397268,all,1,synthetic
5540,all,1,synthetic
36521,all,1,synthetic
208405,all,1,synthetic
328567,all,1,synthetic
393668,all,1,synthetic
63325,all,1,synthetic
29952,all,1,synthetic
212391,all,1,synthetic
8317,all,1,synthetic
199893,all,1,synthetic
37036,all,1,synthetic
18758,all,1,synthetic
207228,all,1,synthetic
42680,all,1,synthetic
61735,all,1,synthetic
266715,all,1,synthetic
395389,all,1,synthetic
202761,all,1,synthetic
31026,all,1,synthetic
132524,all,1,synthetic
49834,all,1,synthetic
57396,all,1,synthetic
206046,all,1,synthetic
10215,all,1,synthetic
22651,all,1,synthetic
132850,all,1,synthetic
44576,all,1,synthetic
328352,all,1,synthetic
137999,all,1,synthetic
60216,all,1,synthetic
200541,all,1,synthetic
42677,all,1,synthetic
47907,all,1,synthetic
213217,all,1,synthetic
57271,all,1,synthetic
21297,all,1,synthetic
63226,all,1,synthetic
8868,all,1,synthetic
26439,all,1,synthetic
206928,all,1,synthetic
24209,all,1,synthetic
44846,all,1,synthetic
211633,all,1,synthetic
205931,all,1,synthetic
209896,all,1,synthetic
25365,all,1,synthetic
17336,all,1,synthetic
51420,all,1,synthetic
13511,all,1,synthetic
203685,all,1,synthetic
395413,all,1,synthetic
329184,all,1,synthetic
208288,all,1,synthetic
209028,all,1,synthetic
27521,all,1,synthetic
17687,all,1,synthetic
400309,all,1,synthetic
263667,all,1,synthetic
264146,all,1,synthetic
19320,all,1,synthetic
1313,all,1,synthetic
19319,all,1,synthetic
207600,all,1,synthetic
199134,all,1,synthetic
40827,all,1,synthetic
45160,all,1,synthetic
209064,all,1,synthetic
269767,all,1,synthetic
266306,all,1,synthetic
17103,all,1,synthetic
134631,all,1,synthetic
138747,all,1,synthetic
24205,all,1,synthetic
201237,all,1,synthetic
266987,all,1,synthetic
271104,all,1,synthetic
43818,all,1,synthetic
142295,all,1,synthetic
59953,all,1,synthetic
1699,all,1,synthetic
138258,all,1,synthetic
49773,all,1,synthetic
19435,all,1,synthetic
53449,all,1,synthetic
398922,all,1,synthetic
131286,all,1,synthetic
393687,all,1,synthetic
13074,all,1,synthetic
37344,all,1,synthetic
18004,all,1,synthetic
262955,all,1,synthetic
61975,all,1,synthetic
149702,all,1,synthetic
21695,all,1,synthetic
213160,all,1,synthetic
271101,all,1,synthetic
23240,all,1,synthetic
268991,all,1,synthetic
201459,all,1,synthetic
400044,all,1,synthetic
24302,all,1,synthetic
46757,all,1,synthetic
63787,all,1,synthetic
50789,all,1,synthetic
20756,all,1,synthetic
264676,all,1,synthetic
394184,all,1,synthetic
199132,all,1,synthetic
21941,all,1,synthetic
270537,all,1,synthetic
32012,all,1,synthetic
31435,all,1,synthetic
270337,all,1,synthetic
46512,all,1,synthetic
40252,all,1,synthetic
269356,all,1,synthetic
197905,all,1,synthetic
33849,all,1,synthetic
21469,all,1,synthetic
35965,all,1,synthetic
203668,all,1,synthetic
52879,all,1,synthetic
200362,all,1,synthetic
204760,all,1,synthetic
3810,all,1,synthetic
137747,all,1,synthetic
33477,all,1,synthetic
141697,all,1,synthetic
45917,all,1,synthetic
399357,all,1,synthetic
393289,all,1,synthetic
141375,all,1,synthetic
207601,all,1,synthetic
399131,all,1,synthetic
203923,all,1,synthetic
26805,all,1,synthetic
62319,all,1,synthetic
62624,all,1,synthetic
37197,all,1,synthetic
398367,all,1,synthetic
2633,all,1,synthetic
150485,all,1,synthetic
32295,all,1,synthetic
42193,all,1,synthetic
44555,all,1,synthetic
19717,all,1,synthetic
136618,all,1,synthetic
132819,all,1,synthetic
52897,all,1,synthetic
263850,all,1,synthetic
9792,all,1,synthetic
212199,all,1,synthetic
15559,all,1,synthetic
394695,all,1,synthetic
31095,all,1,synthetic
136419,all,1,synthetic
40479,all,1,synthetic
209701,all,1,synthetic
394454,all,1,synthetic
399432,all,1,synthetic
28085,all,1,synthetic
54339,all,1,synthetic
203035,all,1,synthetic
397452,all,1,synthetic
916,all,1,synthetic
62300,all,1,synthetic
10402,all,1,synthetic
7485,all,1,synthetic
14495,all,1,synthetic
25652,all,1,synthetic
60992,all,1,synthetic
9451,all,1,synthetic
37671,all,1,synthetic
37387,all,1,synthetic
262893,all,1,synthetic
134905,all,1,synthetic
52227,all,1,synthetic
272055,all,1,synthetic
197214,all,1,synthetic
135922,all,1,synthetic
32885,all,1,synthetic
40739,all,1,synthetic
31875,all,1,synthetic
57556,all,1,synthetic
33630,all,1,synthetic
41016,all,1,synthetic
52003,all,1,synthetic
268885,all,1,synthetic
150486,all,1,synthetic
269252,all,1,synthetic
207606,all,1,synthetic
398311,all,1,synthetic
12428,all,1,synthetic
12001,all,1,synthetic
395201,all,1,synthetic
7868,all,1,synthetic
44993,all,1,synthetic
138302,all,1,synthetic
10074,all,1,synthetic
23728,all,1,synthetic
21368,all,1,synthetic
204276,all,1,synthetic
138245,all,1,synthetic
41455,all,1,synthetic
24857,all,1,synthetic
47704,all,1,synthetic
203400,all,1,synthetic
140344,all,1,synthetic
24367,all,1,synthetic
60437,all,1,synthetic
264002,all,1,synthetic
20030,all,1,synthetic
393542,all,1,synthetic
394309,all,1,synthetic
61266,all,1,synthetic
47390,all,1,synthetic
48798,all,1,synthetic
14068,all,1,synthetic
53900,all,1,synthetic
210185,all,1,synthetic
132626,all,1,synthetic
34007,all,1,synthetic
266533,all,1,synthetic
38715,all,1,synthetic
62047,all,1,synthetic
55890,all,1,synthetic
211918,all,1,synthetic
51058,all,1,synthetic
51675,all,1,synthetic
36500,all,1,synthetic
150074,all,1,synthetic
32187,all,1,synthetic
132867,all,1,synthetic
55030,all,1,synthetic
5052,all,1,synthetic
25471,all,1,synthetic
136435,all,1,synthetic
52951,all,1,synthetic
201352,all,1,synthetic
31173,all,1,synthetic
24849,all,1,synthetic
63418,all,1,synthetic
37323,all,1,synthetic
22564,all,1,synthetic
139580,all,1,synthetic
20768,all,1,synthetic
271545,all,1,synthetic
393809,all,1,synthetic
270428,all,1,synthetic
200191,all,1,synthetic
399110,all,1,synthetic
23172,all,1,synthetic
9120,all,1,synthetic
30117,all,1,synthetic
146954,all,1,synthetic
23794,all,1,synthetic
63696,all,1,synthetic
200758,all,1,synthetic
142446,all,1,synthetic
201886,all,1,synthetic
394543,all,1,synthetic
58543,all,1,synthetic
15430,all,1,synthetic
61280,all,1,synthetic
61490,all,1,synthetic
61012,all,1,synthetic
400781,all,1,synthetic
266518,all,1,synthetic
50996,all,1,synthetic
269967,all,1,synthetic
198255,all,1,synthetic
267096,all,1,synthetic
50719,all,1,synthetic
5627,all,1,synthetic
393725,all,1,synthetic
22053,all,1,synthetic
263691,all,1,synthetic
199028,all,1,synthetic
52290,all,1,synthetic
51908,all,1,synthetic
197805,all,1,synthetic
139500,all,1,synthetic
204294,all,1,synthetic
10951,all,1,synthetic
31864,all,1,synthetic
19622,all,1,synthetic
47452,all,1,synthetic
138282,all,1,synthetic
395766,all,1,synthetic
142520,all,1,synthetic
204559,all,1,synthetic
269663,all,1,synthetic
270642,all,1,synthetic
150610,all,1,synthetic
60104,all,1,synthetic
211680,all,1,synthetic
13376,all,1,synthetic
267453,all,1,synthetic
21375,all,1,synthetic
398918,all,1,synthetic
50900,all,1,synthetic
50849,all,1,synthetic
53516,all,1,synthetic
40272,all,1,synthetic
206640,all,1,synthetic
23102,all,1,synthetic
46468,all,1,synthetic
266711,all,1,synthetic
36570,all,1,synthetic
42092,all,1,synthetic
208097,all,1,synthetic
54532,all,1,synthetic
47894,all,1,synthetic
397312,all,1,synthetic
43874,all,1,synthetic
16573,all,1,synthetic
61083,all,1,synthetic
64202,all,1,synthetic
138495,all,1,synthetic
41699,all,1,synthetic
269477,all,1,synthetic
197999,all,1,synthetic
134650,all,1,synthetic
9135,all,1,synthetic
30533,all,1,synthetic
205430,all,1,synthetic
14056,all,1,synthetic
23068,all,1,synthetic
136784,all,1,synthetic
44794,all,1,synthetic
146987,all,1,synthetic
37428,all,1,synthetic
197521,all,1,synthetic
43428,all,1,synthetic
19419,all,1,synthetic
269875,all,1,synthetic
270371,all,1,synthetic
19909,all,1,synthetic
52743,all,1,synthetic
395164,all,1,synthetic
56989,all,1,synthetic
150422,all,1,synthetic
41779,all,1,synthetic
53072,all,1,synthetic
265985,all,1,synthetic
265734,all,1,synthetic
140220,all,1,synthetic
208140,all,1,synthetic
267358,all,1,synthetic
137502,all,1,synthetic
63030,all,1,synthetic
3820,all,1,synthetic
3166,all,1,synthetic
28009,all,1,synthetic
206536,all,1,synthetic
11035,all,1,synthetic
59682,all,1,synthetic
38799,all,1,synthetic
265823,all,1,synthetic
208814,all,1,synthetic
395007,all,1,synthetic
135747,all,1,synthetic
50342,all,1,synthetic
36972,all,1,synthetic
57070,all,1,synthetic
399551,all,1,synthetic
41385,all,1,synthetic
268393,all,1,synthetic
36312,all,1,synthetic
396042,all,1,synthetic
49645,all,1,synthetic
262551,all,1,synthetic
40085,all,1,synthetic
206245,all,1,synthetic
14067,all,1,synthetic
268064,all,1,synthetic
32071,all,1,synthetic
204830,all,1,synthetic
397132,all,1,synthetic
35240,all,1,synthetic
18995,all,1,synthetic
213240,all,1,synthetic
36651,all,1,synthetic
397782,all,1,synthetic
266165,all,1,synthetic
205424,all,1,synthetic
400109,all,1,synthetic
202212,all,1,synthetic
59521,all,1,synthetic
21300,all,1,synthetic
21543,all,1,synthetic
269868,all,1,synthetic
55200,all,1,synthetic
6336,all,1,synthetic
271956,all,1,synthetic
266068,all,1,synthetic
271104,all,1,synthetic
147078,all,1,synthetic
266897,all,1,synthetic
394409,all,1,synthetic
52395,all,1,synthetic
133396,all,1,synthetic
136471,all,1,synthetic
271408,all,1,synthetic
50870,all,1,synthetic
7630,all,1,synthetic
3408,all,1,synthetic
19723,all,1,synthetic
59905,all,1,synthetic
266818,all,1,synthetic
269528,all,1,synthetic
202032,all,1,synthetic
266444,all,1,synthetic
40143,all,1,synthetic
399053,all,1,synthetic
327949,all,1,synthetic
46732,all,1,synthetic
62102,all,1,synthetic
138378,all,1,synthetic
266226,all,1,synthetic
31000,all,1,synthetic
46438,all,1,synthetic
56907,all,1,synthetic
59189,all,1,synthetic
133535,all,1,synthetic
30067,all,1,synthetic
8855,all,1,synthetic
135986,all,1,synthetic
252,all,1,synthetic
40875,all,1,synthetic
27379,all,1,synthetic
141073,all,1,synthetic
209490,all,1,synthetic
202111,all,1,synthetic
262373,all,1,synthetic
3931,all,1,synthetic
11332,all,1,synthetic
21192,all,1,synthetic
328216,all,1,synthetic
42501,all,1,synthetic
399292,all,1,synthetic
52217,all,1,synthetic
12536,all,1,synthetic
210745,all,1,synthetic
33629,all,1,synthetic
31113,all,1,synthetic
138516,all,1,synthetic
262628,all,1,synthetic
270466,all,1,synthetic
268341,all,1,synthetic
61990,all,1,synthetic
28618,all,1,synthetic
197745,all,1,synthetic
50528,all,1,synthetic
6566,all,1,synthetic
206883,all,1,synthetic
63445,all,1,synthetic
13199,all,1,synthetic
397410,all,1,synthetic
8557,all,1,synthetic
59668,all,1,synthetic
61228,all,1,synthetic
31902,all,1,synthetic
201313,all,1,synthetic
40166,all,1,synthetic
198514,all,1,synthetic
41809,all,1,synthetic
202619,all,1,synthetic
207316,all,1,synthetic
29423,all,1,synthetic
17936,all,1,synthetic
24210,all,1,synthetic
50664,all,1,synthetic
55396,all,1,synthetic
266982,all,1,synthetic
44907,all,1,synthetic
399374,all,1,synthetic
202406,all,1,synthetic
266437,all,1,synthetic
24160,all,1,synthetic
266528,all,1,synthetic
30865,all,1,synthetic
19390,all,1,synthetic
136157,all,1,synthetic
134635,all,1,synthetic
39018,all,1,synthetic
44432,all,1,synthetic
134716,all,1,synthetic
21852,all,1,synthetic
271785,all,1,synthetic
12715,all,1,synthetic
32638,all,1,synthetic
50853,all,1,synthetic
205666,all,1,synthetic
270955,all,1,synthetic
20308,all,1,synthetic
199222,all,1,synthetic
207706,all,1,synthetic
206903,all,1,synthetic
48726,all,1,synthetic
43830,all,1,synthetic
57745,all,1,synthetic
52948,all,1,synthetic
19286,all,1,synthetic
265097,all,1,synthetic
141648,all,1,synthetic
32120,all,1,synthetic
207710,all,1,synthetic
393882,all,1,synthetic
9410,all,1,synthetic
50925,all,1,synthetic
54700,all,1,synthetic
25692,all,1,synthetic
32091,all,1,synthetic
135528,all,1,synthetic
397219,all,1,synthetic
8622,all,1,synthetic
25503,all,1,synthetic
149020,all,1,synthetic
24707,all,1,synthetic
34794,all,1,synthetic
213096,all,1,synthetic
57103,all,1,synthetic
53675,all,1,synthetic
57580,all,1,synthetic
47390,all,1,synthetic
198613,all,1,synthetic
270592,all,1,synthetic
56401,all,1,synthetic
5531,all,1,synthetic
399205,all,1,synthetic
200986,all,1,synthetic
57705,all,1,synthetic
49742,all,1,synthetic
210372,all,1,synthetic
266828,all,1,synthetic
394754,all,1,synthetic
210703,all,1,synthetic
30465,all,1,synthetic
46185,all,1,synthetic
329128,all,1,synthetic
61590,all,1,synthetic
133159,all,1,synthetic
13185,all,1,synthetic
271729,all,1,synthetic
30852,all,1,synthetic
47836,all,1,synthetic
56559,all,1,synthetic
51480,all,1,synthetic
56692,all,1,synthetic
23675,all,1,synthetic
47984,all,1,synthetic
210102,all,1,synthetic
131196,all,1,synthetic
212599,all,1,synthetic
27277,all,1,synthetic
19463,all,1,synthetic
270881,all,1,synthetic
147179,all,1,synthetic
15175,all,1,synthetic
271182,all,1,synthetic
44623,all,1,synthetic
49601,all,1,synthetic
203576,all,1,synthetic
132143,all,1,synthetic
136098,all,1,synthetic
394869,all,1,synthetic
198665,all,1,synthetic
30242,all,1,synthetic
135497,all,1,synthetic
269634,all,1,synthetic
44270,all,1,synthetic
270018,all,1,synthetic
61919,all,1,synthetic
208284,all,1,synthetic
59143,all,1,synthetic
23863,all,1,synthetic
24030,all,1,synthetic
268132,all,1,synthetic
273568,all,1,synthetic
202533,all,1,synthetic
393262,all,1,synthetic
397468,all,1,synthetic
262601,all,1,synthetic
270726,all,1,synthetic
12069,all,1,synthetic
62907,all,1,synthetic
265644,all,1,synthetic
134586,all,1,synthetic
141384,all,1,synthetic
40930,all,1,synthetic
23381,all,1,synthetic
46861,all,1,synthetic
131981,all,1,synthetic
23339,all,1,synthetic
264633,all,1,synthetic
23108,all,1,synthetic
138350,all,1,synthetic
213331,all,1,synthetic
7213,all,1,synthetic
197849,all,1,synthetic
199913,all,1,synthetic
399494,all,1,synthetic
150418,all,1,synthetic
269189,all,1,synthetic
196659,all,1,synthetic
394133,all,1,synthetic
150075,all,1,synthetic
50676,all,1,synthetic
56516,all,1,synthetic
262225,all,1,synthetic
47972,all,1,synthetic
37475,all,1,synthetic
50424,all,1,synthetic
59525,all,1,synthetic
394971,all,1,synthetic
131318,all,1,synthetic
142355,all,1,synthetic
26381,all,1,synthetic
37470,all,1,synthetic
42157,all,1,synthetic
60594,all,1,synthetic
30082,all,1,synthetic
208053,all,1,synthetic
61332,all,1,synthetic
210790,all,1,synthetic
198109,all,1,synthetic
56827,all,1,synthetic
34920,all,1,synthetic
394520,all,1,synthetic
26992,all,1,synthetic
141477,all,1,synthetic
203015,all,1,synthetic
34885,all,1,synthetic
201453,all,1,synthetic
35259,all,1,synthetic
198684,all,1,synthetic
136044,all,1,synthetic
265413,all,1,synthetic
34943,all,1,synthetic
197427,all,1,synthetic
329176,all,1,synthetic
400383,all,1,synthetic
271906,all,1,synthetic
50547,all,1,synthetic
272134,all,1,synthetic
269094,all,1,synthetic
270087,all,1,synthetic
32460,all,1,synthetic
24783,all,1,synthetic
27256,all,1,synthetic
7485,all,1,synthetic
208600,all,1,synthetic
3813,all,1,synthetic
270081,all,1,synthetic
211726,all,1,synthetic
137128,all,1,synthetic
267949,all,1,synthetic
398958,all,1,synthetic
269525,all,1,synthetic
132107,all,1,synthetic
207444,all,1,synthetic
53159,all,1,synthetic
55711,all,1,synthetic
207977,all,1,synthetic
269113,all,1,synthetic
38572,all,1,synthetic
15982,all,1,synthetic
17380,all,1,synthetic
263720,all,1,synthetic
50627,all,1,synthetic
60155,all,1,synthetic
205674,all,1,synthetic
60195,all,1,synthetic
46658,all,1,synthetic
208987,all,1,synthetic
26657,all,1,synthetic
22578,all,1,synthetic
22755,all,1,synthetic
44645,all,1,synthetic
134235,all,1,synthetic
39988,all,1,synthetic
37026,all,1,synthetic
139007,all,1,synthetic
197663,all,1,synthetic
52130,all,1,synthetic
23474,all,1,synthetic
36107,all,1,synthetic
398456,all,1,synthetic
207320,all,1,synthetic
48930,all,1,synthetic
25236,all,1,synthetic
203773,all,1,synthetic
133876,all,1,synthetic
10936,all,1,synthetic
150576,all,1,synthetic
