asn,filtering,confidence,source
212303,all,1,synthetic
59599,all,1,synthetic
35339,all,1,synthetic
266095,all,1,synthetic
35927,all,1,synthetic
23015,all,1,synthetic
267173,all,1,synthetic
26124,all,1,synthetic
57937,all,1,synthetic
135910,all,1,synthetic
46788,all,1,synthetic
23163,all,1,synthetic
393468,all,1,synthetic
267240,all,1,synthetic
43822,all,1,synthetic
37354,all,1,synthetic
9411,all,1,synthetic
1736,all,1,synthetic
17860,all,1,synthetic
328394,all,1,synthetic
199087,all,1,synthetic
269857,all,1,synthetic
63879,all,1,synthetic
399434,all,1,synthetic
147040,all,1,synthetic
141252,all,1,synthetic
22075,all,1,synthetic
149452,all,1,synthetic
132658,all,1,synthetic
63383,all,1,synthetic
20693,all,1,synthetic
267622,all,1,synthetic
3177,all,1,synthetic
208489,all,1,synthetic
398699,all,1,synthetic
205180,all,1,synthetic
268226,all,1,synthetic
61664,all,1,synthetic
46568,all,1,synthetic
139679,all,1,synthetic
328811,all,1,synthetic
201699,all,1,synthetic
38337,all,1,synthetic
200811,all,1,synthetic
137390,all,1,synthetic
49223,all,1,synthetic
393417,all,1,synthetic
207918,all,1,synthetic
40990,all,1,synthetic
150709,all,1,synthetic
23886,all,1,synthetic
49480,all,1,synthetic
27900,all,1,synthetic
397321,all,1,synthetic
8534,all,1,synthetic
267855,all,1,synthetic
203891,all,1,synthetic
207690,all,1,synthetic
328327,all,1,synthetic
24315,all,1,synthetic
38938,all,1,synthetic
29216,all,1,synthetic
56702,all,1,synthetic
135692,all,1,synthetic
393982,all,1,synthetic
205153,all,1,synthetic
205842,all,1,synthetic
43785,all,1,synthetic
57941,all,1,synthetic
41383,all,1,synthetic
6867,all,1,synthetic
397329,all,1,synthetic
135251,all,1,synthetic
19462,all,1,synthetic
20395,all,1,synthetic
202411,all,1,synthetic
13274,all,1,synthetic
1438,all,1,synthetic
13548,all,1,synthetic
135662,all,1,synthetic
394307,all,1,synthetic
41384,all,1,synthetic
136134,all,1,synthetic
49238,all,1,synthetic
14986,all,1,synthetic
205128,all,1,synthetic
396751,all,1,synthetic
48140,all,1,synthetic
138112,all,1,synthetic
141149,all,1,synthetic
205760,all,1,synthetic
43720,all,1,synthetic
57904,all,1,synthetic
28985,all,1,synthetic
24766,all,1,synthetic
399376,all,1,synthetic
209684,all,1,synthetic
41379,all,1,synthetic
211307,all,1,synthetic
262959,all,1,synthetic
131895,all,1,synthetic
395293,all,1,synthetic
397165,all,1,synthetic
31541,all,1,synthetic
6493,all,1,synthetic
40437,all,1,synthetic
48933,all,1,synthetic
50476,all,1,synthetic
32253,all,1,synthetic
209816,all,1,synthetic
266848,all,1,synthetic
13117,all,1,synthetic
31349,all,1,synthetic
35131,all,1,synthetic
43654,all,1,synthetic
1666,all,1,synthetic
45460,all,1,synthetic
394123,all,1,synthetic
25713,all,1,synthetic
35338,all,1,synthetic
207676,all,1,synthetic
64261,all,1,synthetic
30800,all,1,synthetic
201311,all,1,synthetic
34165,all,1,synthetic
38964,all,1,synthetic
37563,all,1,synthetic
38754,all,1,synthetic
62243,all,1,synthetic
17269,all,1,synthetic
268631,all,1,synthetic
266477,all,1,synthetic
141733,all,1,synthetic
212891,all,1,synthetic
142632,all,1,synthetic
138408,all,1,synthetic
205199,all,1,synthetic
33103,all,1,synthetic
40751,all,1,synthetic
2504,all,1,synthetic
141933,all,1,synthetic
397210,all,1,synthetic
40062,all,1,synthetic
58223,all,1,synthetic
38408,all,1,synthetic
134167,all,1,synthetic
1341,all,1,synthetic
132239,all,1,synthetic
394194,all,1,synthetic
138547,all,1,synthetic
43251,all,1,synthetic
141571,all,1,synthetic
204554,all,1,synthetic
32374,all,1,synthetic
25753,all,1,synthetic
270489,all,1,synthetic
138186,all,1,synthetic
21554,all,1,synthetic
135670,all,1,synthetic
54345,all,1,synthetic
41132,all,1,synthetic
394937,all,1,synthetic
397458,all,1,synthetic
132660,all,1,synthetic
136176,all,1,synthetic
400339,all,1,synthetic
48602,all,1,synthetic
30467,all,1,synthetic
59884,all,1,synthetic
266074,all,1,synthetic
1746,all,1,synthetic
134244,all,1,synthetic
200116,all,1,synthetic
61255,all,1,synthetic
62810,all,1,synthetic
15536,all,1,synthetic
2708,all,1,synthetic
270526,all,1,synthetic
55956,all,1,synthetic
57342,all,1,synthetic
28595,all,1,synthetic
45229,all,1,synthetic
40791,all,1,synthetic
15198,all,1,synthetic
137448,all,1,synthetic
23682,all,1,synthetic
29560,all,1,synthetic
265720,all,1,synthetic
9861,all,1,synthetic
134325,all,1,synthetic
397531,all,1,synthetic
29604,all,1,synthetic
150103,all,1,synthetic
133724,all,1,synthetic
262212,all,1,synthetic
268230,all,1,synthetic
41510,all,1,synthetic
136280,all,1,synthetic
21537,all,1,synthetic
136445,all,1,synthetic
12132,all,1,synthetic
5058,all,1,synthetic
264468,all,1,synthetic
328537,all,1,synthetic
267111,all,1,synthetic
209516,all,1,synthetic
50348,all,1,synthetic
270240,all,1,synthetic
206141,all,1,synthetic
19966,all,1,synthetic
266760,all,1,synthetic
41205,all,1,synthetic
21893,all,1,synthetic
271199,all,1,synthetic
43149,all,1,synthetic
132121,all,1,synthetic
21809,all,1,synthetic
13317,all,1,synthetic
269218,all,1,synthetic
56797,all,1,synthetic
327844,all,1,synthetic
54201,all,1,synthetic
268298,all,1,synthetic
52371,all,1,synthetic
40311,all,1,synthetic
34736,all,1,synthetic
40440,all,1,synthetic
141887,all,1,synthetic
50297,all,1,synthetic
14920,all,1,synthetic
35242,all,1,synthetic
394157,all,1,synthetic
3976,all,1,synthetic
64270,all,1,synthetic
13797,all,1,synthetic
54177,all,1,synthetic
200144,all,1,synthetic
210988,all,1,synthetic
15350,all,1,synthetic
29322,all,1,synthetic
202583,all,1,synthetic
21966,all,1,synthetic
32480,all,1,synthetic
394009,all,1,synthetic
34301,all,1,synthetic
133741,all,1,synthetic
211595,all,1,synthetic
35184,all,1,synthetic
17089,all,1,synthetic
149136,all,1,synthetic
139675,all,1,synthetic
136822,all,1,synthetic
266532,all,1,synthetic
15718,all,1,synthetic
400488,all,1,synthetic
18930,all,1,synthetic
202600,all,1,synthetic
203951,all,1,synthetic
138897,all,1,synthetic
49415,all,1,synthetic
273642,all,1,synthetic
48879,all,1,synthetic
21807,all,1,synthetic
57978,all,1,synthetic
52019,all,1,synthetic
201806,all,1,synthetic
137922,all,1,synthetic
30911,all,1,synthetic
149732,all,1,synthetic
28085,all,1,synthetic
134941,all,1,synthetic
133553,all,1,synthetic
394674,all,1,synthetic
39257,all,1,synthetic
149028,all,1,synthetic
265459,all,1,synthetic
271358,all,1,synthetic
200893,all,1,synthetic
31149,all,1,synthetic
262640,all,1,synthetic
35781,all,1,synthetic
19351,all,1,synthetic
24049,all,1,synthetic
28703,all,1,synthetic
203891,all,1,synthetic
137546,all,1,synthetic
394830,all,1,synthetic
149777,all,1,synthetic
266878,all,1,synthetic
395643,all,1,synthetic
263060,all,1,synthetic
209518,all,1,synthetic
15415,all,1,synthetic
31867,all,1,synthetic
198096,all,1,synthetic
197796,all,1,synthetic
16767,all,1,synthetic
22239,all,1,synthetic
16203,all,1,synthetic
14401,all,1,synthetic
64067,all,1,synthetic
24395,all,1,synthetic
40284,all,1,synthetic
57406,all,1,synthetic
28244,all,1,synthetic
12187,all,1,synthetic
16576,all,1,synthetic
48041,all,1,synthetic
149813,all,1,synthetic
137349,all,1,synthetic
328443,all,1,synthetic
205753,all,1,synthetic
136082,all,1,synthetic
51189,all,1,synthetic
30565,all,1,synthetic
197150,all,1,synthetic
134630,all,1,synthetic
34404,all,1,synthetic
14043,all,1,synthetic
14778,all,1,synthetic
197169,all,1,synthetic
267574,all,1,synthetic
60690,all,1,synthetic
51853,all,1,synthetic
14697,all,1,synthetic
44187,all,1,synthetic
397545,all,1,synthetic
134594,all,1,synthetic
50472,all,1,synthetic
38679,all,1,synthetic
267813,all,1,synthetic
212634,all,1,synthetic
49503,all,1,synthetic
50259,all,1,synthetic
20093,all,1,synthetic
26057,all,1,synthetic
50341,all,1,synthetic
262349,all,1,synthetic
52861,all,1,synthetic
14531,all,1,synthetic
52994,all,1,synthetic
3384,all,1,synthetic
12396,all,1,synthetic
42996,all,1,synthetic
58141,all,1,synthetic
16752,all,1,synthetic
394829,all,1,synthetic
31121,all,1,synthetic
139928,all,1,synthetic
42659,all,1,synthetic
15112,all,1,synthetic
6075,all,1,synthetic
398488,all,1,synthetic
208363,all,1,synthetic
62594,all,1,synthetic
56551,all,1,synthetic
33967,all,1,synthetic
197788,all,1,synthetic
212646,all,1,synthetic
54397,all,1,synthetic
270551,all,1,synthetic
48181,all,1,synthetic
263243,all,1,synthetic
36304,all,1,synthetic
6535,all,1,synthetic
137036,all,1,synthetic
15418,all,1,synthetic
135854,all,1,synthetic
270602,all,1,synthetic
147165,all,1,synthetic
141549,all,1,synthetic
202727,all,1,synthetic
264712,all,1,synthetic
264307,all,1,synthetic
63971,all,1,synthetic
211623,all,1,synthetic
23836,all,1,synthetic
19058,all,1,synthetic
26050,all,1,synthetic
34951,all,1,synthetic
23692,all,1,synthetic
38577,all,1,synthetic
147091,all,1,synthetic
397463,all,1,synthetic
146969,all,1,synthetic
265913,all,1,synthetic
54102,all,1,synthetic
203310,all,1,synthetic
44549,all,1,synthetic
56816,all,1,synthetic
265295,all,1,synthetic
140076,all,1,synthetic
197000,all,1,synthetic
58329,all,1,synthetic
131366,all,1,synthetic
212338,all,1,synthetic
265062,all,1,synthetic
393323,all,1,synthetic
328103,all,1,synthetic
147189,all,1,synthetic
264428,all,1,synthetic
27190,all,1,synthetic
6531,all,1,synthetic
269368,all,1,synthetic
209836,all,1,synthetic
11719,all,1,synthetic
205308,all,1,synthetic
42287,all,1,synthetic
266726,all,1,synthetic
10558,all,1,synthetic
136085,all,1,synthetic
132401,all,1,synthetic
17324,all,1,synthetic
6058,all,1,synthetic
136067,all,1,synthetic
55682,all,1,synthetic
132239,all,1,synthetic
202311,all,1,synthetic
201673,all,1,synthetic
208931,all,1,synthetic
26998,all,1,synthetic
397120,all,1,synthetic
141989,all,1,synthetic
141927,all,1,synthetic
63159,all,1,synthetic
271428,all,1,synthetic
328211,all,1,synthetic
52307,all,1,synthetic
54058,all,1,synthetic
38996,all,1,synthetic
135592,all,1,synthetic
138561,all,1,synthetic
141488,all,1,synthetic
59973,all,1,synthetic
271301,all,1,synthetic
268099,all,1,synthetic
17157,all,1,synthetic
24134,all,1,synthetic
137692,all,1,synthetic
328098,all,1,synthetic
35397,all,1,synthetic
40713,all,1,synthetic
15027,all,1,synthetic
266071,all,1,synthetic
51750,all,1,synthetic
205477,all,1,synthetic
47829,all,1,synthetic
198760,all,1,synthetic
134463,all,1,synthetic
198472,all,1,synthetic
9113,all,1,synthetic
150162,all,1,synthetic
141814,all,1,synthetic
12601,all,1,synthetic
46537,all,1,synthetic
6759,all,1,synthetic
269490,all,1,synthetic
142343,all,1,synthetic
196982,all,1,synthetic
206348,all,1,synthetic
272694,all,1,synthetic
210914,all,1,synthetic
270389,all,1,synthetic
39587,all,1,synthetic
269988,all,1,synthetic
18426,all,1,synthetic
149002,all,1,synthetic
58295,all,1,synthetic
52001,all,1,synthetic
270484,all,1,synthetic
56804,all,1,synthetic
201964,all,1,synthetic
16108,all,1,synthetic
139647,all,1,synthetic
45824,all,1,synthetic
28567,all,1,synthetic
59615,all,1,synthetic
207107,all,1,synthetic
39082,all,1,synthetic
15049,all,1,synthetic
45677,all,1,synthetic
59485,all,1,synthetic
266164,all,1,synthetic
33191,all,1,synthetic
202082,all,1,synthetic
210403,all,1,synthetic
269093,all,1,synthetic
10047,all,1,synthetic
209433,all,1,synthetic
135162,all,1,synthetic
199043,all,1,synthetic
23474,all,1,synthetic
52782,all,1,synthetic
5329,all,1,synthetic
31743,all,1,synthetic
28675,all,1,synthetic
149617,all,1,synthetic
17236,all,1,synthetic
396406,all,1,synthetic
134932,all,1,synthetic
25461,all,1,synthetic
57697,all,1,synthetic
398108,all,1,synthetic
17415,all,1,synthetic
43978,all,1,synthetic
211964,all,1,synthetic
11955,all,1,synthetic
327746,all,1,synthetic
34582,all,1,synthetic
211425,all,1,synthetic
207923,all,1,synthetic
268046,all,1,synthetic
30541,all,1,synthetic
17976,all,1,synthetic
2462,all,1,synthetic
267765,all,1,synthetic
201801,all,1,synthetic
268755,all,1,synthetic
25680,all,1,synthetic
59317,all,1,synthetic
262316,all,1,synthetic
13233,all,1,synthetic
55712,all,1,synthetic
213041,all,1,synthetic
211249,all,1,synthetic
26239,all,1,synthetic
58877,all,1,synthetic
63146,all,1,synthetic
34684,all,1,synthetic
25398,all,1,synthetic
13267,all,1,synthetic
213309,all,1,synthetic
202893,all,1,synthetic
202347,all,1,synthetic
36265,all,1,synthetic
207316,all,1,synthetic
211240,all,1,synthetic
21512,all,1,synthetic
35259,all,1,synthetic
44768,all,1,synthetic
133592,all,1,synthetic
397745,all,1,synthetic
209435,all,1,synthetic
394610,all,1,synthetic
263907,all,1,synthetic
10025,all,1,synthetic
46084,all,1,synthetic
34973,all,1,synthetic
266477,all,1,synthetic
199300,all,1,synthetic
263246,all,1,synthetic
201394,all,1,synthetic
48809,all,1,synthetic
9785,all,1,synthetic
51200,all,1,synthetic
262478,all,1,synthetic
55248,all,1,synthetic
267589,all,1,synthetic
199262,all,1,synthetic
47306,all,1,synthetic
32713,all,1,synthetic
10953,all,1,synthetic
56559,all,1,synthetic
40497,all,1,synthetic
395862,all,1,synthetic
198466,all,1,synthetic
59518,all,1,synthetic
57071,all,1,synthetic
14220,all,1,synthetic
397524,all,1,synthetic
12828,all,1,synthetic
27651,all,1,synthetic
57869,all,1,synthetic
23126,all,1,synthetic
36445,all,1,synthetic
270746,all,1,synthetic
146876,all,1,synthetic
133656,all,1,synthetic
393843,all,1,synthetic
269885,all,1,synthetic
56492,all,1,synthetic
139909,all,1,synthetic
397044,all,1,synthetic
56479,all,1,synthetic
397410,all,1,synthetic
19918,all,1,synthetic
43709,all,1,synthetic
47667,all,1,synthetic
400101,all,1,synthetic
22068,all,1,synthetic
61437,all,1,synthetic
48647,all,1,synthetic
46350,all,1,synthetic
266352,all,1,synthetic
7246,all,1,synthetic
137070,all,1,synthetic
17089,all,1,synthetic
51454,all,1,synthetic
49551,all,1,synthetic
20507,all,1,synthetic
140031,all,1,synthetic
134718,all,1,synthetic
38289,all,1,synthetic
329063,all,1,synthetic
61172,all,1,synthetic
35086,all,1,synthetic
150486,all,1,synthetic
395666,all,1,synthetic
29057,all,1,synthetic
1931,all,1,synthetic
266115,all,1,synthetic
138805,all,1,synthetic
40761,all,1,synthetic
42661,all,1,synthetic
140065,all,1,synthetic
39082,all,1,synthetic
19216,all,1,synthetic
206101,all,1,synthetic
396481,all,1,synthetic
197044,all,1,synthetic
16596,all,1,synthetic
399298,all,1,synthetic
45635,all,1,synthetic
54233,all,1,synthetic
270590,all,1,synthetic
131883,all,1,synthetic
2633,all,1,synthetic
41437,all,1,synthetic
1568,all,1,synthetic
328580,all,1,synthetic
57561,all,1,synthetic
262985,all,1,synthetic
63249,all,1,synthetic
23413,all,1,synthetic
139489,all,1,synthetic
272694,all,1,synthetic
8317,all,1,synthetic
44378,all,1,synthetic
208837,all,1,synthetic
394633,all,1,synthetic
269894,all,1,synthetic
9635,all,1,synthetic
60308,all,1,synthetic
209085,all,1,synthetic
25680,all,1,synthetic
9283,all,1,synthetic
24312,all,1,synthetic
896,all,1,synthetic
15081,all,1,synthetic
264634,all,1,synthetic
137806,all,1,synthetic
134860,all,1,synthetic
198940,all,1,synthetic
4841,all,1,synthetic
208938,all,1,synthetic
40683,all,1,synthetic
57013,all,1,synthetic
271037,all,1,synthetic
20648,all,1,synthetic
46159,all,1,synthetic
328030,all,1,synthetic
60562,all,1,synthetic
60567,all,1,synthetic
32384,all,1,synthetic
37272,all,1,synthetic
53331,all,1,synthetic
203445,all,1,synthetic
18532,all,1,synthetic
7285,all,1,synthetic
23692,all,1,synthetic
400421,all,1,synthetic
200724,all,1,synthetic
264214,all,1,synthetic
263993,all,1,synthetic
36184,all,1,synthetic
63169,all,1,synthetic
29647,all,1,synthetic
137114,all,1,synthetic
267756,all,1,synthetic
48979,all,1,synthetic
874,all,1,synthetic
272092,all,1,synthetic
19709,all,1,synthetic
19929,all,1,synthetic
24275,all,1,synthetic
50048,all,1,synthetic
270927,all,1,synthetic
212570,all,1,synthetic
13451,all,1,synthetic
267943,all,1,synthetic
57967,all,1,synthetic
19831,all,1,synthetic
212999,all,1,synthetic
135139,all,1,synthetic
142116,all,1,synthetic
46906,all,1,synthetic
51927,all,1,synthetic
21346,all,1,synthetic
57503,all,1,synthetic
50846,all,1,synthetic
200807,all,1,synthetic
137510,all,1,synthetic
269960,all,1,synthetic
13853,all,1,synthetic
394987,all,1,synthetic
42371,all,1,synthetic
40177,all,1,synthetic
264007,all,1,synthetic
23558,all,1,synthetic
133706,all,1,synthetic
37919,all,1,synthetic
212808,all,1,synthetic
211594,all,1,synthetic
52380,all,1,synthetic
393344,all,1,synthetic
198187,all,1,synthetic
208800,all,1,synthetic
57095,all,1,synthetic
38185,all,1,synthetic
393608,all,1,synthetic
141522,all,1,synthetic
11609,all,1,synthetic
263972,all,1,synthetic
212422,all,1,synthetic
197941,all,1,synthetic
42021,all,1,synthetic
56876,all,1,synthetic
210613,all,1,synthetic
40816,all,1,synthetic
49411,all,1,synthetic
59,all,1,synthetic
46490,all,1,synthetic
38426,all,1,synthetic
21002,all,1,synthetic
202112,all,1,synthetic
34410,all,1,synthetic
61713,all,1,synthetic
21441,all,1,synthetic
19539,all,1,synthetic
45331,all,1,synthetic
52247,all,1,synthetic
202289,all,1,synthetic
269522,all,1,synthetic
56061,all,1,synthetic
45548,all,1,synthetic
8524,all,1,synthetic
208085,all,1,synthetic
133418,all,1,synthetic
40374,all,1,synthetic
12470,all,1,synthetic
53792,all,1,synthetic
205001,all,1,synthetic
14209,all,1,synthetic
29251,all,1,synthetic
48691,all,1,synthetic
201922,all,1,synthetic
43275,all,1,synthetic
208356,all,1,synthetic
25149,all,1,synthetic
7064,all,1,synthetic
16480,all,1,synthetic
58001,all,1,synthetic
48044,all,1,synthetic
59396,all,1,synthetic
207040,all,1,synthetic
24471,all,1,synthetic
269606,all,1,synthetic
196635,all,1,synthetic
271438,all,1,synthetic
55319,all,1,synthetic
135308,all,1,synthetic
41875,all,1,synthetic
393648,all,1,synthetic
267577,all,1,synthetic
399973,all,1,synthetic
213068,all,1,synthetic
268072,all,1,synthetic
11374,all,1,synthetic
14771,all,1,synthetic
141321,all,1,synthetic
395214,all,1,synthetic
393579,all,1,synthetic
269314,all,1,synthetic
207819,all,1,synthetic
25909,all,1,synthetic
59274,all,1,synthetic
141944,all,1,synthetic
45058,all,1,synthetic
271070,all,1,synthetic
269685,all,1,synthetic
207006,all,1,synthetic
263983,all,1,synthetic
6198,all,1,synthetic
263493,all,1,synthetic
61322,all,1,synthetic
12903,all,1,synthetic
23366,all,1,synthetic
57722,all,1,synthetic
204413,all,1,synthetic
54392,all,1,synthetic
45023,all,1,synthetic
14320,all,1,synthetic
399819,all,1,synthetic
54549,all,1,synthetic
52782,all,1,synthetic
50139,all,1,synthetic
53399,all,1,synthetic
50944,all,1,synthetic
199043,all,1,synthetic
207347,all,1,synthetic
53098,all,1,synthetic
396005,all,1,synthetic
35208,all,1,synthetic
36441,all,1,synthetic
268070,all,1,synthetic
53984,all,1,synthetic
328296,all,1,synthetic
134018,all,1,synthetic
42029,all,1,synthetic
393871,all,1,synthetic
262231,all,1,synthetic
27637,all,1,synthetic
270249,all,1,synthetic
268057,all,1,synthetic
210398,all,1,synthetic
269018,all,1,synthetic
135197,all,1,synthetic
56543,all,1,synthetic
51324,all,1,synthetic
271386,all,1,synthetic
202885,all,1,synthetic
269628,all,1,synthetic
263723,all,1,synthetic
202038,all,1,synthetic
896,all,1,synthetic
328213,all,1,synthetic
210708,all,1,synthetic
59584,all,1,synthetic
396568,all,1,synthetic
15185,all,1,synthetic
209785,all,1,synthetic
199237,all,1,synthetic
205709,all,1,synthetic
11999,all,1,synthetic
40791,all,1,synthetic
51238,all,1,synthetic
398298,all,1,synthetic
397379,all,1,synthetic
141303,all,1,synthetic
49148,all,1,synthetic
61176,all,1,synthetic
28714,all,1,synthetic
208118,all,1,synthetic
36126,all,1,synthetic
199498,all,1,synthetic
34905,all,1,synthetic
264584,all,1,synthetic
135798,all,1,synthetic
202499,all,1,synthetic
328176,all,1,synthetic
45403,all,1,synthetic
10355,all,1,synthetic
328211,all,1,synthetic
266960,all,1,synthetic
29628,all,1,synthetic
18615,all,1,synthetic
36080,all,1,synthetic
31590,all,1,synthetic
9856,all,1,synthetic
37687,all,1,synthetic
36786,all,1,synthetic
199905,all,1,synthetic
210841,all,1,synthetic
33462,all,1,synthetic
201056,all,1,synthetic
138313,all,1,synthetic
53962,all,1,synthetic
40580,all,1,synthetic
205436,all,1,synthetic
269392,all,1,synthetic
399411,all,1,synthetic
30847,all,1,synthetic
398957,all,1,synthetic
25288,all,1,synthetic
149134,all,1,synthetic
9630,all,1,synthetic
270258,all,1,synthetic
199526,all,1,synthetic
52494,all,1,synthetic
269622,all,1,synthetic
266586,all,1,synthetic
139052,all,1,synthetic
16122,all,1,synthetic
397959,all,1,synthetic
11595,all,1,synthetic
399923,all,1,synthetic
51111,all,1,synthetic
26576,all,1,synthetic
131325,all,1,synthetic
63478,all,1,synthetic
138007,all,1,synthetic
35830,all,1,synthetic
197557,all,1,synthetic
207345,all,1,synthetic
48017,all,1,synthetic
140980,all,1,synthetic
328932,all,1,synthetic
136428,all,1,synthetic
62808,all,1,synthetic
49012,all,1,synthetic
17769,all,1,synthetic
272005,all,1,synthetic
203949,all,1,synthetic
133371,all,1,synthetic
134966,all,1,synthetic
24341,all,1,synthetic
52605,all,1,synthetic
52441,all,1,synthetic
54037,all,1,synthetic
27349,all,1,synthetic
24109,all,1,synthetic
202396,all,1,synthetic
136080,all,1,synthetic
132645,all,1,synthetic
395387,all,1,synthetic
138706,all,1,synthetic
203298,all,1,synthetic
42573,all,1,synthetic
49760,all,1,synthetic
140850,all,1,synthetic
35587,all,1,synthetic
30714,all,1,synthetic
395742,all,1,synthetic
27254,all,1,synthetic
53041,all,1,synthetic
21983,all,1,synthetic
43820,all,1,synthetic
198254,all,1,synthetic
398011,all,1,synthetic
42684,all,1,synthetic
399150,all,1,synthetic
4354,all,1,synthetic
204275,all,1,synthetic
160,all,1,synthetic
47842,all,1,synthetic
147150,all,1,synthetic
399684,all,1,synthetic
271088,all,1,synthetic
272913,all,1,synthetic
135221,all,1,synthetic
211499,all,1,synthetic
36452,all,1,synthetic
53271,all,1,synthetic
50737,all,1,synthetic
134778,all,1,synthetic
13210,all,1,synthetic
271000,all,1,synthetic
207168,all,1,synthetic
266591,all,1,synthetic
197270,all,1,synthetic
61961,all,1,synthetic
29601,all,1,synthetic
62559,all,1,synthetic
2863,all,1,synthetic
204195,all,1,synthetic
45496,all,1,synthetic
15608,all,1,synthetic
269523,all,1,synthetic
17142,all,1,synthetic
211472,all,1,synthetic
12908,all,1,synthetic
212204,all,1,synthetic
395390,all,1,synthetic
54550,all,1,synthetic
12130,all,1,synthetic
134573,all,1,synthetic
200818,all,1,synthetic
48346,all,1,synthetic
204764,all,1,synthetic
41698,all,1,synthetic
17678,all,1,synthetic
140267,all,1,synthetic
202091,all,1,synthetic
199047,all,1,synthetic
22784,all,1,synthetic
54006,all,1,synthetic
269410,all,1,synthetic
31928,all,1,synthetic
44420,all,1,synthetic
150206,all,1,synthetic
197953,all,1,synthetic
269201,all,1,synthetic
30437,all,1,synthetic
203290,all,1,synthetic
263921,all,1,synthetic
19310,all,1,synthetic
202189,all,1,synthetic
27788,all,1,synthetic
135959,all,1,synthetic
52084,all,1,synthetic
46218,all,1,synthetic
262295,all,1,synthetic
59665,all,1,synthetic
48856,all,1,synthetic
328464,all,1,synthetic
149271,all,1,synthetic
398919,all,1,synthetic
38437,all,1,synthetic
53291,all,1,synthetic
3836,all,1,synthetic
198984,all,1,synthetic
40930,all,1,synthetic
21748,all,1,synthetic
23357,all,1,synthetic
58912,all,1,synthetic
61285,all,1,synthetic
60029,all,1,synthetic
264638,all,1,synthetic
397013,all,1,synthetic
211340,all,1,synthetic
397781,all,1,synthetic
31222,all,1,synthetic
265034,all,1,synthetic
133841,all,1,synthetic
269356,all,1,synthetic
271080,all,1,synthetic
41055,all,1,synthetic
150023,all,1,synthetic
55734,all,1,synthetic
35803,all,1,synthetic
57606,all,1,synthetic
395412,all,1,synthetic
46032,all,1,synthetic
32251,all,1,synthetic
18004,all,1,synthetic
53367,all,1,synthetic
199946,all,1,synthetic
62035,all,1,synthetic
55609,all,1,synthetic
30458,all,1,synthetic
27545,all,1,synthetic
206980,all,1,synthetic
25097,all,1,synthetic
25381,all,1,synthetic
12219,all,1,synthetic
50828,all,1,synthetic
147026,all,1,synthetic
37235,all,1,synthetic
197965,all,1,synthetic
38626,all,1,synthetic
207573,all,1,synthetic
32056,all,1,synthetic
57019,all,1,synthetic
6999,all,1,synthetic
46686,all,1,synthetic
400085,all,1,synthetic
208102,all,1,synthetic
271365,all,1,synthetic
138168,all,1,synthetic
393810,all,1,synthetic
206632,all,1,synthetic
46068,all,1,synthetic
141307,all,1,synthetic
47761,all,1,synthetic
136929,all,1,synthetic
26884,all,1,synthetic
135157,all,1,synthetic
9711,all,1,synthetic
132745,all,1,synthetic
269216,all,1,synthetic
399163,all,1,synthetic
270150,all,1,synthetic
263236,all,1,synthetic
37169,all,1,synthetic
205852,all,1,synthetic
210310,all,1,synthetic
394702,all,1,synthetic
45992,all,1,synthetic
138899,all,1,synthetic
11050,all,1,synthetic
394238,all,1,synthetic
36985,all,1,synthetic
393984,all,1,synthetic
150245,all,1,synthetic
25503,all,1,synthetic
54520,all,1,synthetic
54253,all,1,synthetic
62574,all,1,synthetic
206426,all,1,synthetic
32048,all,1,synthetic
270719,all,1,synthetic
16507,all,1,synthetic
328487,all,1,synthetic
136907,all,1,synthetic
63204,all,1,synthetic
396403,all,1,synthetic
200611,all,1,synthetic
400167,all,1,synthetic
4040,all,1,synthetic
2769,all,1,synthetic
31317,all,1,synthetic
63449,all,1,synthetic
394026,all,1,synthetic
206738,all,1,synthetic
400541,all,1,synthetic
270687,all,1,synthetic
397678,all,1,synthetic
141676,all,1,synthetic
197642,all,1,synthetic
199996,all,1,synthetic
59253,all,1,synthetic
204120,all,1,synthetic
328979,all,1,synthetic
197944,all,1,synthetic
135186,all,1,synthetic
13614,all,1,synthetic
137257,all,1,synthetic
20132,all,1,synthetic
4466,all,1,synthetic
139876,all,1,synthetic
53472,all,1,synthetic
19135,all,1,synthetic
21882,all,1,synthetic
207545,all,1,synthetic
197990,all,1,synthetic
63345,all,1,synthetic
269231,all,1,synthetic
203756,all,1,synthetic
28204,all,1,synthetic
149022,all,1,synthetic
136442,all,1,synthetic
52948,all,1,synthetic
17864,all,1,synthetic
16841,all,1,synthetic
21800,all,1,synthetic
40469,all,1,synthetic
208278,all,1,synthetic
1565,all,1,synthetic
327989,all,1,synthetic
198124,all,1,synthetic
17858,all,1,synthetic
328778,all,1,synthetic
26371,all,1,synthetic
23207,all,1,synthetic
212918,all,1,synthetic
45240,all,1,synthetic
26666,all,1,synthetic
32417,all,1,synthetic
137735,all,1,synthetic
4476,all,1,synthetic
139900,all,1,synthetic
57804,all,1,synthetic
5110,all,1,synthetic
142124,all,1,synthetic
203462,all,1,synthetic
400338,all,1,synthetic
22891,all,1,synthetic
21173,all,1,synthetic
57408,all,1,synthetic
18234,all,1,synthetic
328621,all,1,synthetic
269103,all,1,synthetic
207896,all,1,synthetic
63302,all,1,synthetic
3644,all,1,synthetic
263111,all,1,synthetic
