asn,filtering,confidence,source
393226,all,1,synthetic
203338,all,1,synthetic
56692,all,1,synthetic
394683,all,1,synthetic
61986,all,1,synthetic
205168,all,1,synthetic
141621,all,1,synthetic
46436,all,1,synthetic
197150,all,1,synthetic
399664,all,1,synthetic
264427,all,1,synthetic
33595,all,1,synthetic
395077,all,1,synthetic
328586,all,1,synthetic
35274,all,1,synthetic
205880,all,1,synthetic
141008,all,1,synthetic
209050,all,1,synthetic
27284,all,1,synthetic
57512,all,1,synthetic
35035,all,1,synthetic
2600,all,1,synthetic
204734,all,1,synthetic
54860,all,1,synthetic
46855,all,1,synthetic
40583,all,1,synthetic
212813,all,1,synthetic
19280,all,1,synthetic
395225,all,1,synthetic
199328,all,1,synthetic
51571,all,1,synthetic
38113,all,1,synthetic
37357,all,1,synthetic
269054,all,1,synthetic
14869,all,1,synthetic
395117,all,1,synthetic
264917,all,1,synthetic
12545,all,1,synthetic
136962,all,1,synthetic
133377,all,1,synthetic
265548,all,1,synthetic
203811,all,1,synthetic
5672,all,1,synthetic
394321,all,1,synthetic
150142,all,1,synthetic
199717,all,1,synthetic
132698,all,1,synthetic
45576,all,1,synthetic
54503,all,1,synthetic
141248,all,1,synthetic
38144,all,1,synthetic
266419,all,1,synthetic
40864,all,1,synthetic
136769,all,1,synthetic
200001,all,1,synthetic
136510,all,1,synthetic
211423,all,1,synthetic
139441,all,1,synthetic
138312,all,1,synthetic
134845,all,1,synthetic
264224,all,1,synthetic
198905,all,1,synthetic
141153,all,1,synthetic
16354,all,1,synthetic
207290,all,1,synthetic
197163,all,1,synthetic
17361,all,1,synthetic
8719,all,1,synthetic
206585,all,1,synthetic
25244,all,1,synthetic
134969,all,1,synthetic
56818,all,1,synthetic
36599,all,1,synthetic
61700,all,1,synthetic
16394,all,1,synthetic
204878,all,1,synthetic
38832,all,1,synthetic
10868,all,1,synthetic
14142,all,1,synthetic
131824,all,1,synthetic
50859,all,1,synthetic
329136,all,1,synthetic
397057,all,1,synthetic
203615,all,1,synthetic
142346,all,1,synthetic
57461,all,1,synthetic
132763,all,1,synthetic
56340,all,1,synthetic
26971,all,1,synthetic
22171,all,1,synthetic
204252,all,1,synthetic
198164,all,1,synthetic
789,all,1,synthetic
197113,all,1,synthetic
7765,all,1,synthetic
147090,all,1,synthetic
29763,all,1,synthetic
61877,all,1,synthetic
203780,all,1,synthetic
131268,all,1,synthetic
44123,all,1,synthetic
202575,all,1,synthetic
10855,all,1,synthetic
268692,all,1,synthetic
141669,all,1,synthetic
201283,all,1,synthetic
56578,all,1,synthetic
135819,all,1,synthetic
210158,all,1,synthetic
270398,all,1,synthetic
63850,all,1,synthetic
197577,all,1,synthetic
27877,all,1,synthetic
9988,all,1,synthetic
203140,all,1,synthetic
133329,all,1,synthetic
204564,all,1,synthetic
9783,all,1,synthetic
206647,all,1,synthetic
27238,all,1,synthetic
267622,all,1,synthetic
57273,all,1,synthetic
265594,all,1,synthetic
264726,all,1,synthetic
399215,all,1,synthetic
131156,all,1,synthetic
50703,all,1,synthetic
132395,all,1,synthetic
269140,all,1,synthetic
136717,all,1,synthetic
271500,all,1,synthetic
45079,all,1,synthetic
266798,all,1,synthetic
328997,all,1,synthetic
54075,all,1,synthetic
141759,all,1,synthetic
136616,all,1,synthetic
135483,all,1,synthetic
34563,all,1,synthetic
204858,all,1,synthetic
200048,all,1,synthetic
266346,all,1,synthetic
27387,all,1,synthetic
134111,all,1,synthetic
17605,all,1,synthetic
203941,all,1,synthetic
147232,all,1,synthetic
62811,all,1,synthetic
398571,all,1,synthetic
43140,all,1,synthetic
211690,all,1,synthetic
396628,all,1,synthetic
394705,all,1,synthetic
32454,all,1,synthetic
208734,all,1,synthetic
150291,all,1,synthetic
29039,all,1,synthetic
62997,all,1,synthetic
927,all,1,synthetic
19186,all,1,synthetic
212730,all,1,synthetic
264588,all,1,synthetic
39403,all,1,synthetic
20798,all,1,synthetic
327695,all,1,synthetic
38032,all,1,synthetic
149743,all,1,synthetic
7387,all,1,synthetic
272032,all,1,synthetic
15466,all,1,synthetic
395356,all,1,synthetic
197786,all,1,synthetic
395233,all,1,synthetic
396513,all,1,synthetic
21757,all,1,synthetic
33769,all,1,synthetic
263789,all,1,synthetic
212621,all,1,synthetic
12777,all,1,synthetic
64426,all,1,synthetic
262189,all,1,synthetic
397125,all,1,synthetic
36712,all,1,synthetic
39684,all,1,synthetic
131362,all,1,synthetic
27894,all,1,synthetic
394547,all,1,synthetic
200417,all,1,synthetic
211608,all,1,synthetic
328839,all,1,synthetic
265039,all,1,synthetic
206433,all,1,synthetic
31626,all,1,synthetic
14628,all,1,synthetic
212346,all,1,synthetic
53228,all,1,synthetic
26062,all,1,synthetic
42844,all,1,synthetic
150034,all,1,synthetic
16051,all,1,synthetic
11093,all,1,synthetic
21858,all,1,synthetic
25449,all,1,synthetic
133076,all,1,synthetic
38694,all,1,synthetic
131838,all,1,synthetic
34695,all,1,synthetic
139479,all,1,synthetic
270239,all,1,synthetic
197164,all,1,synthetic
396939,all,1,synthetic
212797,all,1,synthetic
48048,all,1,synthetic
11165,all,1,synthetic
270405,all,1,synthetic
31522,all,1,synthetic
209051,all,1,synthetic
59668,all,1,synthetic
14163,all,1,synthetic
141164,all,1,synthetic
269745,all,1,synthetic
141606,all,1,synthetic
31418,all,1,synthetic
22669,all,1,synthetic
55878,all,1,synthetic
60555,all,1,synthetic
36360,all,1,synthetic
393839,all,1,synthetic
60106,all,1,synthetic
23296,all,1,synthetic
141420,all,1,synthetic
28397,all,1,synthetic
328329,all,1,synthetic
23665,all,1,synthetic
45219,all,1,synthetic
263421,all,1,synthetic
205619,all,1,synthetic
269219,all,1,synthetic
396638,all,1,synthetic
328850,all,1,synthetic
28477,all,1,synthetic
208028,all,1,synthetic
59135,all,1,synthetic
62008,all,1,synthetic
395425,all,1,synthetic
49381,all,1,synthetic
27965,all,1,synthetic
38346,all,1,synthetic
199581,all,1,synthetic
393427,all,1,synthetic
9267,all,1,synthetic
398033,all,1,synthetic
32562,all,1,synthetic
50553,all,1,synthetic
59509,all,1,synthetic
40586,all,1,synthetic
139201,all,1,synthetic
393404,all,1,synthetic
271271,all,1,synthetic
212637,all,1,synthetic
397582,all,1,synthetic
36578,all,1,synthetic
150000,all,1,synthetic
202218,all,1,synthetic
265285,all,1,synthetic
47860,all,1,synthetic
136757,all,1,synthetic
201981,all,1,synthetic
10984,all,1,synthetic
28278,all,1,synthetic
11821,all,1,synthetic
205693,all,1,synthetic
10227,all,1,synthetic
264229,all,1,synthetic
26861,all,1,synthetic
140983,all,1,synthetic
60845,all,1,synthetic
202081,all,1,synthetic
14848,all,1,synthetic
134892,all,1,synthetic
25720,all,1,synthetic
19917,all,1,synthetic
54423,all,1,synthetic
268381,all,1,synthetic
138886,all,1,synthetic
393697,all,1,synthetic
150394,all,1,synthetic
35473,all,1,synthetic
205073,all,1,synthetic
39329,all,1,synthetic
395825,all,1,synthetic
264020,all,1,synthetic
137782,all,1,synthetic
210799,all,1,synthetic
24954,all,1,synthetic
200042,all,1,synthetic
49252,all,1,synthetic
205332,all,1,synthetic
28737,all,1,synthetic
202565,all,1,synthetic
15540,all,1,synthetic
9433,all,1,synthetic
212613,all,1,synthetic
132604,all,1,synthetic
137173,all,1,synthetic
26885,all,1,synthetic
15711,all,1,synthetic
207360,all,1,synthetic
399215,all,1,synthetic
13598,all,1,synthetic
140083,all,1,synthetic
135977,all,1,synthetic
49454,all,1,synthetic
201163,all,1,synthetic
264745,all,1,synthetic
60968,all,1,synthetic
266741,all,1,synthetic
264239,all,1,synthetic
11933,all,1,synthetic
62624,all,1,synthetic
56006,all,1,synthetic
29877,all,1,synthetic
270935,all,1,synthetic
11500,all,1,synthetic
23185,all,1,synthetic
37992,all,1,synthetic
209581,all,1,synthetic
200163,all,1,synthetic
55414,all,1,synthetic
45675,all,1,synthetic
35489,all,1,synthetic
60087,all,1,synthetic
12846,all,1,synthetic
134341,all,1,synthetic
52845,all,1,synthetic
132604,all,1,synthetic
134824,all,1,synthetic
61740,all,1,synthetic
263772,all,1,synthetic
271370,all,1,synthetic
51121,all,1,synthetic
262436,all,1,synthetic
201109,all,1,synthetic
59475,all,1,synthetic
325,all,1,synthetic
132445,all,1,synthetic
201246,all,1,synthetic
204784,all,1,synthetic
34162,all,1,synthetic
271950,all,1,synthetic
142065,all,1,synthetic
32611,all,1,synthetic
140662,all,1,synthetic
337,all,1,synthetic
57993,all,1,synthetic
397279,all,1,synthetic
59663,all,1,synthetic
150218,all,1,synthetic
64405,all,1,synthetic
197412,all,1,synthetic
19546,all,1,synthetic
197654,all,1,synthetic
131562,all,1,synthetic
210267,all,1,synthetic
61792,all,1,synthetic
268308,all,1,synthetic
328992,all,1,synthetic
60735,all,1,synthetic
136085,all,1,synthetic
398878,all,1,synthetic
47868,all,1,synthetic
8494,all,1,synthetic
200167,all,1,synthetic
265820,all,1,synthetic
134462,all,1,synthetic
207492,all,1,synthetic
213381,all,1,synthetic
269918,all,1,synthetic
150589,all,1,synthetic
131404,all,1,synthetic
49040,all,1,synthetic
11512,all,1,synthetic
48742,all,1,synthetic
39410,all,1,synthetic
131982,all,1,synthetic
210148,all,1,synthetic
20343,all,1,synthetic
39810,all,1,synthetic
57648,all,1,synthetic
208597,all,1,synthetic
62236,all,1,synthetic
36213,all,1,synthetic
41514,all,1,synthetic
34497,all,1,synthetic
36178,all,1,synthetic
18581,all,1,synthetic
25364,all,1,synthetic
133884,all,1,synthetic
26017,all,1,synthetic
197074,all,1,synthetic
264944,all,1,synthetic
150503,all,1,synthetic
16486,all,1,synthetic
211221,all,1,synthetic
135559,all,1,synthetic
39113,all,1,synthetic
269942,all,1,synthetic
36092,all,1,synthetic
14734,all,1,synthetic
150265,all,1,synthetic
45850,all,1,synthetic
28548,all,1,synthetic
267670,all,1,synthetic
5022,all,1,synthetic
208961,all,1,synthetic
397912,all,1,synthetic
198370,all,1,synthetic
150252,all,1,synthetic
149689,all,1,synthetic
328645,all,1,synthetic
212714,all,1,synthetic
211399,all,1,synthetic
39087,all,1,synthetic
11798,all,1,synthetic
213345,all,1,synthetic
265870,all,1,synthetic
328650,all,1,synthetic
59115,all,1,synthetic
396983,all,1,synthetic
63893,all,1,synthetic
147181,all,1,synthetic
212035,all,1,synthetic
55156,all,1,synthetic
35186,all,1,synthetic
270329,all,1,synthetic
150194,all,1,synthetic
210075,all,1,synthetic
209059,all,1,synthetic
140819,all,1,synthetic
52490,all,1,synthetic
11973,all,1,synthetic
61250,all,1,synthetic
19755,all,1,synthetic
269990,all,1,synthetic
8860,all,1,synthetic
21630,all,1,synthetic
199394,all,1,synthetic
267693,all,1,synthetic
29088,all,1,synthetic
267742,all,1,synthetic
142110,all,1,synthetic
37362,all,1,synthetic
44719,all,1,synthetic
134376,all,1,synthetic
26096,all,1,synthetic
60811,all,1,synthetic
40186,all,1,synthetic
26321,all,1,synthetic
40675,all,1,synthetic
50228,all,1,synthetic
206660,all,1,synthetic
270318,all,1,synthetic
42427,all,1,synthetic
269986,all,1,synthetic
52818,all,1,synthetic
137876,all,1,synthetic
394377,all,1,synthetic
10782,all,1,synthetic
210598,all,1,synthetic
55046,all,1,synthetic
18535,all,1,synthetic
34643,all,1,synthetic
36117,all,1,synthetic
213245,all,1,synthetic
136343,all,1,synthetic
205565,all,1,synthetic
14298,all,1,synthetic
58509,all,1,synthetic
53836,all,1,synthetic
58202,all,1,synthetic
138242,all,1,synthetic
394252,all,1,synthetic
328546,all,1,synthetic
53475,all,1,synthetic
44254,all,1,synthetic
196670,all,1,synthetic
208921,all,1,synthetic
268828,all,1,synthetic
212498,all,1,synthetic
209525,all,1,synthetic
211832,all,1,synthetic
131999,all,1,synthetic
265387,all,1,synthetic
140552,all,1,synthetic
48036,all,1,synthetic
142342,all,1,synthetic
30390,all,1,synthetic
208701,all,1,synthetic
200843,all,1,synthetic
138189,all,1,synthetic
60205,all,1,synthetic
205443,all,1,synthetic
328103,all,1,synthetic
209351,all,1,synthetic
209241,all,1,synthetic
56360,all,1,synthetic
21360,all,1,synthetic
136169,all,1,synthetic
32842,all,1,synthetic
271232,all,1,synthetic
267542,all,1,synthetic
18394,all,1,synthetic
208072,all,1,synthetic
208625,all,1,synthetic
20886,all,1,synthetic
12922,all,1,synthetic
40941,all,1,synthetic
15442,all,1,synthetic
146961,all,1,synthetic
25665,all,1,synthetic
328925,all,1,synthetic
134030,all,1,synthetic
265909,all,1,synthetic
42529,all,1,synthetic
49913,all,1,synthetic
58735,all,1,synthetic
209891,all,1,synthetic
44757,all,1,synthetic
270860,all,1,synthetic
24349,all,1,synthetic
265618,all,1,synthetic
263381,all,1,synthetic
212043,all,1,synthetic
38755,all,1,synthetic
137178,all,1,synthetic
268885,all,1,synthetic
140064,all,1,synthetic
44693,all,1,synthetic
55288,all,1,synthetic
271602,all,1,synthetic
27573,all,1,synthetic
9633,all,1,synthetic
16380,all,1,synthetic
45561,all,1,synthetic
135008,all,1,synthetic
48866,all,1,synthetic
44022,all,1,synthetic
41681,all,1,synthetic
138746,all,1,synthetic
201294,all,1,synthetic
25506,all,1,synthetic
141269,all,1,synthetic
58793,all,1,synthetic
199521,all,1,synthetic
15020,all,1,synthetic
34002,all,1,synthetic
44287,all,1,synthetic
135173,all,1,synthetic
29330,all,1,synthetic
49841,all,1,synthetic
208282,all,1,synthetic
269987,all,1,synthetic
202899,all,1,synthetic
263554,all,1,synthetic
41074,all,1,synthetic
39311,all,1,synthetic
202092,all,1,synthetic
33543,all,1,synthetic
58088,all,1,synthetic
271854,all,1,synthetic
36150,all,1,synthetic
27192,all,1,synthetic
139747,all,1,synthetic
30136,all,1,synthetic
38578,all,1,synthetic
202589,all,1,synthetic
56945,all,1,synthetic
20137,all,1,synthetic
266271,all,1,synthetic
12082,all,1,synthetic
58649,all,1,synthetic
141460,all,1,synthetic
328314,all,1,synthetic
60968,all,1,synthetic
142484,all,1,synthetic
23669,all,1,synthetic
397600,all,1,synthetic
38937,all,1,synthetic
59763,all,1,synthetic
398903,all,1,synthetic
269664,all,1,synthetic
137804,all,1,synthetic
140971,all,1,synthetic
30068,all,1,synthetic
400161,all,1,synthetic
64452,all,1,synthetic
138784,all,1,synthetic
328629,all,1,synthetic
328242,all,1,synthetic
14251,all,1,synthetic
46184,all,1,synthetic
265790,all,1,synthetic
23098,all,1,synthetic
62425,all,1,synthetic
21058,all,1,synthetic
264375,all,1,synthetic
43330,all,1,synthetic
27051,all,1,synthetic
138897,all,1,synthetic
57231,all,1,synthetic
51933,all,1,synthetic
207736,all,1,synthetic
265350,all,1,synthetic
38470,all,1,synthetic
209734,all,1,synthetic
197206,all,1,synthetic
39266,all,1,synthetic
262920,all,1,synthetic
23653,all,1,synthetic
41866,all,1,synthetic
271800,all,1,synthetic
22698,all,1,synthetic
197560,all,1,synthetic
197852,all,1,synthetic
328645,all,1,synthetic
48138,all,1,synthetic
398977,all,1,synthetic
328373,all,1,synthetic
203832,all,1,synthetic
141163,all,1,synthetic
29476,all,1,synthetic
212130,all,1,synthetic
137094,all,1,synthetic
149147,all,1,synthetic
40669,all,1,synthetic
52504,all,1,synthetic
39799,all,1,synthetic
24501,all,1,synthetic
204678,all,1,synthetic
12795,all,1,synthetic
264005,all,1,synthetic
3190,all,1,synthetic
207013,all,1,synthetic
60915,all,1,synthetic
18169,all,1,synthetic
24127,all,1,synthetic
268967,all,1,synthetic
394217,all,1,synthetic
328849,all,1,synthetic
51253,all,1,synthetic
132642,all,1,synthetic
23411,all,1,synthetic
10524,all,1,synthetic
17496,all,1,synthetic
398488,all,1,synthetic
205909,all,1,synthetic
136737,all,1,synthetic
197920,all,1,synthetic
327942,all,1,synthetic
8652,all,1,synthetic
198821,all,1,synthetic
134795,all,1,synthetic
208492,all,1,synthetic
58499,all,1,synthetic
210544,all,1,synthetic
52223,all,1,synthetic
15716,all,1,synthetic
12214,all,1,synthetic
63086,all,1,synthetic
60286,all,1,synthetic
42089,all,1,synthetic
8038,all,1,synthetic
14848,all,1,synthetic
34862,all,1,synthetic
14464,all,1,synthetic
198887,all,1,synthetic
202209,all,1,synthetic
23163,all,1,synthetic
51429,all,1,synthetic
14365,all,1,synthetic
50852,all,1,synthetic
58166,all,1,synthetic
141579,all,1,synthetic
394161,all,1,synthetic
135597,all,1,synthetic
208697,all,1,synthetic
211247,all,1,synthetic
136963,all,1,synthetic
140501,all,1,synthetic
53647,all,1,synthetic
399386,all,1,synthetic
209688,all,1,synthetic
16568,all,1,synthetic
266326,all,1,synthetic
19194,all,1,synthetic
208668,all,1,synthetic
212307,all,1,synthetic
35577,all,1,synthetic
24355,all,1,synthetic
53141,all,1,synthetic
56982,all,1,synthetic
16941,all,1,synthetic
206807,all,1,synthetic
29754,all,1,synthetic
142066,all,1,synthetic
393843,all,1,synthetic
199149,all,1,synthetic
205507,all,1,synthetic
47769,all,1,synthetic
10798,all,1,synthetic
393492,all,1,synthetic
197883,all,1,synthetic
56672,all,1,synthetic
208955,all,1,synthetic
38210,all,1,synthetic
142393,all,1,synthetic
132129,all,1,synthetic
267113,all,1,synthetic
41705,all,1,synthetic
17975,all,1,synthetic
47575,all,1,synthetic
211656,all,1,synthetic
41587,all,1,synthetic
26700,all,1,synthetic
25222,all,1,synthetic
39449,all,1,synthetic
48897,all,1,synthetic
149322,all,1,synthetic
31081,all,1,synthetic
201460,all,1,synthetic
19794,all,1,synthetic
19216,all,1,synthetic
398381,all,1,synthetic
394778,all,1,synthetic
329088,all,1,synthetic
204483,all,1,synthetic
399775,all,1,synthetic
204620,all,1,synthetic
46801,all,1,synthetic
207620,all,1,synthetic
207714,all,1,synthetic
51991,all,1,synthetic
208831,all,1,synthetic
132936,all,1,synthetic
134366,all,1,synthetic
265617,all,1,synthetic
203691,all,1,synthetic
41962,all,1,synthetic
139483,all,1,synthetic
14210,all,1,synthetic
265692,all,1,synthetic
136523,all,1,synthetic
13915,all,1,synthetic
268843,all,1,synthetic
131096,all,1,synthetic
61118,all,1,synthetic
269178,all,1,synthetic
41136,all,1,synthetic
41182,all,1,synthetic
35396,all,1,synthetic
15224,all,1,synthetic
265340,all,1,synthetic
31310,all,1,synthetic
138683,all,1,synthetic
679,all,1,synthetic
393272,all,1,synthetic
211400,all,1,synthetic
141300,all,1,synthetic
38258,all,1,synthetic
50974,all,1,synthetic
133202,all,1,synthetic
15396,all,1,synthetic
56277,all,1,synthetic
395198,all,1,synthetic
18407,all,1,synthetic
46069,all,1,synthetic
264422,all,1,synthetic
265141,all,1,synthetic
400183,all,1,synthetic
397043,all,1,synthetic
136926,all,1,synthetic
205102,all,1,synthetic
211237,all,1,synthetic
207154,all,1,synthetic
62093,all,1,synthetic
394377,all,1,synthetic
394349,all,1,synthetic
32182,all,1,synthetic
265644,all,1,synthetic
45937,all,1,synthetic
35725,all,1,synthetic
203615,all,1,synthetic
212629,all,1,synthetic
270236,all,1,synthetic
136673,all,1,synthetic
136851,all,1,synthetic
51307,all,1,synthetic
8328,all,1,synthetic
211674,all,1,synthetic
140725,all,1,synthetic
201231,all,1,synthetic
36504,all,1,synthetic
396046,all,1,synthetic
60815,all,1,synthetic
33374,all,1,synthetic
269704,all,1,synthetic
210882,all,1,synthetic
211227,all,1,synthetic
35014,all,1,synthetic
393384,all,1,synthetic
28613,all,1,synthetic
43999,all,1,synthetic
133471,all,1,synthetic
395729,all,1,synthetic
138046,all,1,synthetic
150320,all,1,synthetic
208018,all,1,synthetic
18913,all,1,synthetic
212908,all,1,synthetic
48182,all,1,synthetic
36305,all,1,synthetic
64401,all,1,synthetic
9171,all,1,synthetic
268991,all,1,synthetic
21382,all,1,synthetic
209944,all,1,synthetic
213190,all,1,synthetic
19004,all,1,synthetic
61357,all,1,synthetic
17602,all,1,synthetic
41321,all,1,synthetic
29768,all,1,synthetic
57323,all,1,synthetic
264675,all,1,synthetic
30522,all,1,synthetic
56360,all,1,synthetic
398758,all,1,synthetic
1904,all,1,synthetic
398425,all,1,synthetic
202543,all,1,synthetic
269960,all,1,synthetic
393912,all,1,synthetic
26440,all,1,synthetic
139333,all,1,synthetic
60425,all,1,synthetic
45368,all,1,synthetic
268228,all,1,synthetic
262442,all,1,synthetic
54338,all,1,synthetic
141371,all,1,synthetic
28981,all,1,synthetic
138084,all,1,synthetic
141931,all,1,synthetic
53417,all,1,synthetic
42553,all,1,synthetic
35261,all,1,synthetic
267137,all,1,synthetic
36293,all,1,synthetic
36983,all,1,synthetic
202630,all,1,synthetic
262212,all,1,synthetic
56917,all,1,synthetic
17858,all,1,synthetic
139284,all,1,synthetic
132006,all,1,synthetic
142278,all,1,synthetic
135892,all,1,synthetic
35374,all,1,synthetic
4015,all,1,synthetic
22233,all,1,synthetic
270037,all,1,synthetic
271608,all,1,synthetic
43132,all,1,synthetic
263247,all,1,synthetic
137359,all,1,synthetic
328420,all,1,synthetic
18693,all,1,synthetic
16548,all,1,synthetic
8958,all,1,synthetic
397402,all,1,synthetic
267572,all,1,synthetic
399872,all,1,synthetic
57444,all,1,synthetic
56820,all,1,synthetic
28215,all,1,synthetic
213333,all,1,synthetic
272466,all,1,synthetic
60252,all,1,synthetic
29247,all,1,synthetic
141647,all,1,synthetic
394212,all,1,synthetic
393748,all,1,synthetic
41951,all,1,synthetic
2036,all,1,synthetic
395321,all,1,synthetic
14252,all,1,synthetic
269488,all,1,synthetic
196921,all,1,synthetic
13216,all,1,synthetic
209982,all,1,synthetic
202117,all,1,synthetic
269216,all,1,synthetic
204317,all,1,synthetic
135831,all,1,synthetic
11332,all,1,synthetic
13686,all,1,synthetic
263235,all,1,synthetic
204390,all,1,synthetic
6995,all,1,synthetic
136657,all,1,synthetic
134521,all,1,synthetic
52917,all,1,synthetic
207403,all,1,synthetic
270752,all,1,synthetic
60977,all,1,synthetic
25754,all,1,synthetic
400554,all,1,synthetic
25391,all,1,synthetic
54321,all,1,synthetic
266231,all,1,synthetic
135213,all,1,synthetic
197512,all,1,synthetic
28332,all,1,synthetic
142275,all,1,synthetic
213098,all,1,synthetic
268401,all,1,synthetic
23042,all,1,synthetic
269878,all,1,synthetic
50158,all,1,synthetic
393413,all,1,synthetic
50663,all,1,synthetic
19987,all,1,synthetic
21047,all,1,synthetic
263561,all,1,synthetic
399157,all,1,synthetic
46433,all,1,synthetic
53552,all,1,synthetic
263216,all,1,synthetic
48352,all,1,synthetic
5091,all,1,synthetic
205048,all,1,synthetic
262534,all,1,synthetic
266813,all,1,synthetic
45079,all,1,synthetic
270022,all,1,synthetic
212738,all,1,synthetic
24921,all,1,synthetic
35392,all,1,synthetic
32933,all,1,synthetic
61990,all,1,synthetic
17123,all,1,synthetic
266530,all,1,synthetic
5418,all,1,synthetic
55106,all,1,synthetic
205118,all,1,synthetic
202602,all,1,synthetic
198353,all,1,synthetic
23271,all,1,synthetic
49454,all,1,synthetic
22983,all,1,synthetic
16940,all,1,synthetic
35083,all,1,synthetic
150030,all,1,synthetic
42383,all,1,synthetic
264972,all,1,synthetic
49806,all,1,synthetic
46004,all,1,synthetic
268861,all,1,synthetic
19123,all,1,synthetic
63161,all,1,synthetic
22399,all,1,synthetic
400138,all,1,synthetic
202439,all,1,synthetic
199756,all,1,synthetic
263234,all,1,synthetic
323,all,1,synthetic
23502,all,1,synthetic
55636,all,1,synthetic
265404,all,1,synthetic
393475,all,1,synthetic
23066,all,1,synthetic
36904,all,1,synthetic
49039,all,1,synthetic
212885,all,1,synthetic
266728,all,1,synthetic
42585,all,1,synthetic
149923,all,1,synthetic
270941,all,1,synthetic
393524,all,1,synthetic
141212,all,1,synthetic
61492,all,1,synthetic
206911,all,1,synthetic
18697,all,1,synthetic
8067,all,1,synthetic
30550,all,1,synthetic
5773,all,1,synthetic
133493,all,1,synthetic
199007,all,1,synthetic
38695,all,1,synthetic
33116,all,1,synthetic
266510,all,1,synthetic
140716,all,1,synthetic
43482,all,1,synthetic
7663,all,1,synthetic
15171,all,1,synthetic
38407,all,1,synthetic
53836,all,1,synthetic
23983,all,1,synthetic
263048,all,1,synthetic
211500,all,1,synthetic
51124,all,1,synthetic
207729,all,1,synthetic
10515,all,1,synthetic
203481,all,1,synthetic
18893,all,1,synthetic
58143,all,1,synthetic
204410,all,1,synthetic
204330,all,1,synthetic
328226,all,1,synthetic
398412,all,1,synthetic
209669,all,1,synthetic
269005,all,1,synthetic
150206,all,1,synthetic
36155,all,1,synthetic
202174,all,1,synthetic
57725,all,1,synthetic
138785,all,1,synthetic
61458,all,1,synthetic
207360,all,1,synthetic
266915,all,1,synthetic
397026,all,1,synthetic
62457,all,1,synthetic
147077,all,1,synthetic
140482,all,1,synthetic
201226,all,1,synthetic
205046,all,1,synthetic
265174,all,1,synthetic
57368,all,1,synthetic
53050,all,1,synthetic
26820,all,1,synthetic
46020,all,1,synthetic
132403,all,1,synthetic
13585,all,1,synthetic
203212,all,1,synthetic
264137,all,1,synthetic
56751,all,1,synthetic
52267,all,1,synthetic
55400,all,1,synthetic
150650,all,1,synthetic
268695,all,1,synthetic
396907,all,1,synthetic
45264,all,1,synthetic
7258,all,1,synthetic
328252,all,1,synthetic
54613,all,1,synthetic
13079,all,1,synthetic
38031,all,1,synthetic
34350,all,1,synthetic
397434,all,1,synthetic
139390,all,1,synthetic
13392,all,1,synthetic
265458,all,1,synthetic
136477,all,1,synthetic
270866,all,1,synthetic
270447,all,1,synthetic
267380,all,1,synthetic
886,all,1,synthetic
52203,all,1,synthetic
56944,all,1,synthetic
14706,all,1,synthetic
58197,all,1,synthetic
38221,all,1,synthetic
393738,all,1,synthetic
268800,all,1,synthetic
55133,all,1,synthetic
11741,all,1,synthetic
53591,all,1,synthetic
201931,all,1,synthetic
46369,all,1,synthetic
202646,all,1,synthetic
24376,all,1,synthetic
200144,all,1,synthetic
400020,all,1,synthetic
147184,all,1,synthetic
35091,all,1,synthetic
47647,all,1,synthetic
397050,all,1,synthetic
271179,all,1,synthetic
393356,all,1,synthetic
400151,all,1,synthetic
200061,all,1,synthetic
394640,all,1,synthetic
25317,all,1,synthetic
206708,all,1,synthetic
8620,all,1,synthetic
141594,all,1,synthetic
33555,all,1,synthetic
203464,all,1,synthetic
34085,all,1,synthetic
46905,all,1,synthetic
136322,all,1,synthetic
327986,all,1,synthetic
52717,all,1,synthetic
150537,all,1,synthetic
264692,all,1,synthetic
43779,all,1,synthetic
23578,all,1,synthetic
43601,all,1,synthetic
59448,all,1,synthetic
212229,all,1,synthetic
202288,all,1,synthetic
38730,all,1,synthetic
25119,all,1,synthetic
12509,all,1,synthetic
397204,all,1,synthetic
5108,all,1,synthetic
19571,all,1,synthetic
52679,all,1,synthetic
328629,all,1,synthetic
202585,all,1,synthetic
212096,all,1,synthetic
204796,all,1,synthetic
263280,all,1,synthetic
33811,all,1,synthetic
212571,all,1,synthetic
40400,all,1,synthetic
44365,all,1,synthetic
133047,all,1,synthetic
43684,all,1,synthetic
22610,all,1,synthetic
265781,all,1,synthetic
22035,all,1,synthetic
210113,all,1,synthetic
201170,all,1,synthetic
50774,all,1,synthetic
137819,all,1,synthetic
59709,all,1,synthetic
26218,all,1,synthetic
149162,all,1,synthetic
35264,all,1,synthetic
137465,all,1,synthetic
32335,all,1,synthetic
22431,all,1,synthetic
2158,all,1,synthetic
63793,all,1,synthetic
197630,all,1,synthetic
142439,all,1,synthetic
139788,all,1,synthetic
18319,all,1,synthetic
262881,all,1,synthetic
136076,all,1,synthetic
18482,all,1,synthetic
210766,all,1,synthetic
210287,all,1,synthetic
27443,all,1,synthetic
16701,all,1,synthetic
147135,all,1,synthetic
267459,all,1,synthetic
209516,all,1,synthetic
264812,all,1,synthetic
63400,all,1,synthetic
25253,all,1,synthetic
24766,all,1,synthetic
399520,all,1,synthetic
137993,all,1,synthetic
10662,all,1,synthetic
